Enter to start.
Steppers ready.
Wavelength: 405nm
Warming up the ADCs.
Scanned area is 5.00 by 5.00 mm. Resolution is 100 µm.

Legend: run_number,wavelength,x_position,y_position,measured_voltage,logic_level
1,405nm,0.70,2.20,2.25,0
1,405nm,0.70,2.30,2.44,0
1,405nm,0.70,2.40,2.57,1
1,405nm,0.80,-2.50,3.25,1
1,405nm,0.80,-2.40,3.23,1
1,405nm,0.80,-2.30,3.23,1
1,405nm,0.80,-2.20,3.21,1
1,405nm,0.80,-2.10,3.20,1
1,405nm,0.80,-2.00,3.15,1
1,405nm,0.80,-1.90,3.02,1
1,405nm,0.80,-1.80,2.85,1
1,405nm,0.80,-1.70,2.69,1
1,405nm,0.80,-1.60,2.39,0
1,405nm,0.80,-1.50,2.12,0
1,405nm,0.80,-1.40,2.37,0
1,405nm,0.80,-1.30,2.61,1
1,405nm,0.80,-1.20,2.69,1
1,405nm,0.80,-1.10,2.57,1
1,405nm,0.80,-1.00,2.35,0
1,405nm,0.80,-0.90,2.09,0
1,405nm,0.80,-0.80,1.82,0
1,405nm,0.80,-0.70,1.58,0
1,405nm,0.80,-0.60,1.47,0
1,405nm,0.80,-0.50,1.40,0
1,405nm,0.80,-0.40,1.36,0
1,405nm,0.80,-0.30,1.35,0
1,405nm,0.80,-0.20,1.32,0
1,405nm,0.80,-0.10,1.30,0
1,405nm,0.80,-0.00,1.28,0
1,405nm,0.80,0.10,1.27,0
1,405nm,0.80,0.20,1.26,0
1,405nm,0.80,0.30,1.24,0
1,405nm,0.80,0.40,1.24,0
1,405nm,0.80,0.50,1.23,0
1,405nm,0.80,0.60,1.23,0
1,405nm,0.80,0.70,1.23,0
1,405nm,0.80,0.80,1.23,0
1,405nm,0.80,0.90,1.23,0
1,405nm,0.80,1.00,1.23,0
1,405nm,0.80,1.10,1.23,0
1,405nm,0.80,1.20,1.23,0
1,405nm,0.80,1.30,1.23,0
1,405nm,0.80,1.40,1.23,0
1,405nm,0.80,1.50,1.24,0
1,405nm,0.80,1.60,1.24,0
1,405nm,0.80,1.70,1.26,0
1,405nm,0.80,1.80,1.29,0
1,405nm,0.80,1.90,1.39,0
1,405nm,0.80,2.00,1.62,0
1,405nm,0.80,2.10,1.99,0
1,405nm,0.80,2.20,2.30,0
1,405nm,0.80,2.30,2.48,1
1,405nm,0.80,2.40,2.55,1
1,405nm,0.90,-2.50,3.25,1
1,405nm,0.90,-2.40,3.24,1
1,405nm,0.90,-2.30,3.23,1
1,405nm,0.90,-2.20,3.22,1
1,405nm,0.90,-2.10,3.20,1
1,405nm,0.90,-2.00,3.17,1
1,405nm,0.90,-1.90,3.07,1
1,405nm,0.90,-1.80,2.90,1
1,405nm,0.90,-1.70,2.70,1
1,405nm,0.90,-1.60,2.45,1
1,405nm,0.90,-1.50,2.16,0
1,405nm,0.90,-1.40,2.19,0
1,405nm,0.90,-1.30,2.49,1
1,405nm,0.90,-1.20,2.63,1
1,405nm,0.90,-1.10,2.58,1
1,405nm,0.90,-1.00,2.40,0
1,405nm,0.90,-0.90,2.15,0
1,405nm,0.90,-0.80,1.86,0
1,405nm,0.90,-0.70,1.59,0
1,405nm,0.90,-0.60,1.51,0
1,405nm,0.90,-0.50,1.45,0
1,405nm,0.90,-0.40,1.39,0
1,405nm,0.90,-0.30,1.35,0
1,405nm,0.90,-0.20,1.34,0
1,405nm,0.90,-0.10,1.31,0
1,405nm,0.90,-0.00,1.29,0
1,405nm,0.90,0.10,1.27,0
1,405nm,0.90,0.20,1.26,0
1,405nm,0.90,0.30,1.25,0
1,405nm,0.90,0.40,1.25,0
1,405nm,0.90,0.50,1.23,0
1,405nm,0.90,0.60,1.23,0
1,405nm,0.90,0.70,1.24,0
1,405nm,0.90,0.80,1.24,0
1,405nm,0.90,0.90,1.23,0
1,405nm,0.90,1.00,1.23,0
1,405nm,0.90,1.10,1.24,0
1,405nm,0.90,1.20,1.24,0
1,405nm,0.90,1.30,1.24,0
1,405nm,0.90,1.40,1.25,0
1,405nm,0.90,1.50,1.25,0
1,405nm,0.90,1.60,1.26,0
1,405nm,0.90,1.70,1.27,0
1,405nm,0.90,1.80,1.31,0
1,405nm,0.90,1.90,1.44,0
1,405nm,0.90,2.00,1.70,0
1,405nm,0.90,2.10,2.04,0
1,405nm,0.90,2.20,2.30,0
1,405nm,0.90,2.30,2.49,1
1,405nm,0.90,2.40,2.53,1
1,405nm,1.00,-2.50,3.25,1
1,405nm,1.00,-2.40,3.24,1
1,405nm,1.00,-2.30,3.23,1
1,405nm,1.00,-2.20,3.22,1
1,405nm,1.00,-2.10,3.21,1
1,405nm,1.00,-2.00,3.19,1
1,405nm,1.00,-1.90,3.11,1
1,405nm,1.00,-1.80,2.95,1
1,405nm,1.00,-1.70,2.77,1
1,405nm,1.00,-1.60,2.53,1
1,405nm,1.00,-1.50,2.25,0
1,405nm,1.00,-1.40,1.99,0
1,405nm,1.00,-1.30,2.34,0
1,405nm,1.00,-1.20,2.53,1
1,405nm,1.00,-1.10,2.53,1
1,405nm,1.00,-1.00,2.39,0
1,405nm,1.00,-0.90,2.14,0
1,405nm,1.00,-0.80,1.88,0
1,405nm,1.00,-0.70,1.63,0
1,405nm,1.00,-0.60,1.49,0
1,405nm,1.00,-0.50,1.44,0
1,405nm,1.00,-0.40,1.40,0
1,405nm,1.00,-0.30,1.35,0
1,405nm,1.00,-0.20,1.33,0
1,405nm,1.00,-0.10,1.32,0
1,405nm,1.00,-0.00,1.31,0
1,405nm,1.00,0.10,1.29,0
1,405nm,1.00,0.20,1.28,0
1,405nm,1.00,0.30,1.27,0
1,405nm,1.00,0.40,1.27,0
1,405nm,1.00,0.50,1.25,0
1,405nm,1.00,0.60,1.25,0
1,405nm,1.00,0.70,1.24,0
1,405nm,1.00,0.80,1.24,0
1,405nm,1.00,0.90,1.24,0
1,405nm,1.00,1.00,1.25,0
1,405nm,1.00,1.10,1.25,0
1,405nm,1.00,1.20,1.26,0
1,405nm,1.00,1.30,1.25,0
1,405nm,1.00,1.40,1.26,0
1,405nm,1.00,1.50,1.26,0
1,405nm,1.00,1.60,1.26,0
1,405nm,1.00,1.70,1.28,0
1,405nm,1.00,1.80,1.35,0
1,405nm,1.00,1.90,1.52,0
1,405nm,1.00,2.00,1.85,0
1,405nm,1.00,2.10,2.16,0
1,405nm,1.00,2.20,2.33,0
1,405nm,1.00,2.30,2.50,1
1,405nm,1.00,2.40,2.51,1
1,405nm,1.10,-2.50,3.25,1
1,405nm,1.10,-2.40,3.24,1
1,405nm,1.10,-2.30,3.24,1
1,405nm,1.10,-2.20,3.23,1
1,405nm,1.10,-2.10,3.22,1
1,405nm,1.10,-2.00,3.20,1
1,405nm,1.10,-1.90,3.15,1
1,405nm,1.10,-1.80,3.00,1
1,405nm,1.10,-1.70,2.83,1
1,405nm,1.10,-1.60,2.62,1
1,405nm,1.10,-1.50,2.34,0
1,405nm,1.10,-1.40,2.03,0
1,405nm,1.10,-1.30,2.02,0
1,405nm,1.10,-1.20,2.40,0
1,405nm,1.10,-1.10,2.56,1
1,405nm,1.10,-1.00,2.41,0
1,405nm,1.10,-0.90,2.23,0
1,405nm,1.10,-0.80,1.97,0
1,405nm,1.10,-0.70,1.66,0
1,405nm,1.10,-0.60,1.52,0
1,405nm,1.10,-0.50,1.43,0
1,405nm,1.10,-0.40,1.39,0
1,405nm,1.10,-0.30,1.35,0
1,405nm,1.10,-0.20,1.33,0
1,405nm,1.10,-0.10,1.32,0
1,405nm,1.10,-0.00,1.31,0
1,405nm,1.10,0.10,1.29,0
1,405nm,1.10,0.20,1.29,0
1,405nm,1.10,0.30,1.28,0
1,405nm,1.10,0.40,1.26,0
1,405nm,1.10,0.50,1.25,0
1,405nm,1.10,0.60,1.25,0
1,405nm,1.10,0.70,1.25,0
1,405nm,1.10,0.80,1.25,0
1,405nm,1.10,0.90,1.25,0
1,405nm,1.10,1.00,1.25,0
1,405nm,1.10,1.10,1.25,0
1,405nm,1.10,1.20,1.25,0
1,405nm,1.10,1.30,1.26,0
1,405nm,1.10,1.40,1.26,0
1,405nm,1.10,1.50,1.27,0
1,405nm,1.10,1.60,1.28,0
1,405nm,1.10,1.70,1.31,0
1,405nm,1.10,1.80,1.40,0
1,405nm,1.10,1.90,1.64,0
1,405nm,1.10,2.00,1.97,0
1,405nm,1.10,2.10,2.28,0
1,405nm,1.10,2.20,2.40,0
1,405nm,1.10,2.30,2.49,1
1,405nm,1.10,2.40,2.48,1
1,405nm,1.20,-2.50,3.25,1
1,405nm,1.20,-2.40,3.25,1
1,405nm,1.20,-2.30,3.24,1
1,405nm,1.20,-2.20,3.23,1
1,405nm,1.20,-2.10,3.22,1
1,405nm,1.20,-2.00,3.21,1
1,405nm,1.20,-1.90,3.18,1
1,405nm,1.20,-1.80,3.07,1
1,405nm,1.20,-1.70,2.91,1
1,405nm,1.20,-1.60,2.68,1
1,405nm,1.20,-1.50,2.40,0
1,405nm,1.20,-1.40,2.08,0
1,405nm,1.20,-1.30,1.85,0
1,405nm,1.20,-1.20,2.19,0
1,405nm,1.20,-1.10,2.46,1
1,405nm,1.20,-1.00,2.43,1
1,405nm,1.20,-0.90,2.27,0
1,405nm,1.20,-0.80,2.05,0
1,405nm,1.20,-0.70,1.76,0
1,405nm,1.20,-0.60,1.53,0
1,405nm,1.20,-0.50,1.42,0
1,405nm,1.20,-0.40,1.39,0
1,405nm,1.20,-0.30,1.34,0
1,405nm,1.20,-0.20,1.34,0
1,405nm,1.20,-0.10,1.33,0
1,405nm,1.20,-0.00,1.31,0
1,405nm,1.20,0.10,1.31,0
1,405nm,1.20,0.20,1.31,0
1,405nm,1.20,0.30,1.29,0
1,405nm,1.20,0.40,1.27,0
1,405nm,1.20,0.50,1.26,0
1,405nm,1.20,0.60,1.26,0
1,405nm,1.20,0.70,1.26,0
1,405nm,1.20,0.80,1.26,0
1,405nm,1.20,0.90,1.26,0
1,405nm,1.20,1.00,1.26,0
1,405nm,1.20,1.10,1.26,0
1,405nm,1.20,1.20,1.27,0
1,405nm,1.20,1.30,1.27,0
1,405nm,1.20,1.40,1.27,0
1,405nm,1.20,1.50,1.30,0
1,405nm,1.20,1.60,1.30,0
1,405nm,1.20,1.70,1.36,0
1,405nm,1.20,1.80,1.49,0
1,405nm,1.20,1.90,1.73,0
1,405nm,1.20,2.00,2.10,0
1,405nm,1.20,2.10,2.30,0
1,405nm,1.20,2.20,2.41,0
1,405nm,1.20,2.30,2.42,1
1,405nm,1.20,2.40,2.35,0
1,405nm,1.30,-2.50,3.25,1
1,405nm,1.30,-2.40,3.25,1
1,405nm,1.30,-2.30,3.24,1
1,405nm,1.30,-2.20,3.23,1
1,405nm,1.30,-2.10,3.23,1
1,405nm,1.30,-2.00,3.22,1
1,405nm,1.30,-1.90,3.20,1
1,405nm,1.30,-1.80,3.13,1
1,405nm,1.30,-1.70,2.97,1
1,405nm,1.30,-1.60,2.79,1
1,405nm,1.30,-1.50,2.55,1
1,405nm,1.30,-1.40,2.23,0
1,405nm,1.30,-1.30,1.97,0
1,405nm,1.30,-1.20,1.86,0
1,405nm,1.30,-1.10,2.33,0
1,405nm,1.30,-1.00,2.47,1
1,405nm,1.30,-0.90,2.35,0
1,405nm,1.30,-0.80,2.10,0
1,405nm,1.30,-0.70,1.86,0
1,405nm,1.30,-0.60,1.61,0
1,405nm,1.30,-0.50,1.47,0
1,405nm,1.30,-0.40,1.38,0
1,405nm,1.30,-0.30,1.35,0
1,405nm,1.30,-0.20,1.33,0
1,405nm,1.30,-0.10,1.31,0
1,405nm,1.30,-0.00,1.31,0
1,405nm,1.30,0.10,1.30,0
1,405nm,1.30,0.20,1.29,0
1,405nm,1.30,0.30,1.28,0
1,405nm,1.30,0.40,1.28,0
1,405nm,1.30,0.50,1.27,0
1,405nm,1.30,0.60,1.26,0
1,405nm,1.30,0.70,1.27,0
1,405nm,1.30,0.80,1.26,0
1,405nm,1.30,0.90,1.26,0
1,405nm,1.30,1.00,1.26,0
1,405nm,1.30,1.10,1.27,0
1,405nm,1.30,1.20,1.28,0
1,405nm,1.30,1.30,1.29,0
1,405nm,1.30,1.40,1.30,0
1,405nm,1.30,1.50,1.34,0
1,405nm,1.30,1.60,1.35,0
1,405nm,1.30,1.70,1.45,0
1,405nm,1.30,1.80,1.66,0
1,405nm,1.30,1.90,1.91,0
1,405nm,1.30,2.00,2.21,0
1,405nm,1.30,2.10,2.40,0
1,405nm,1.30,2.20,2.40,0
1,405nm,1.30,2.30,2.31,0
1,405nm,1.30,2.40,2.24,0
1,405nm,1.40,-2.50,3.25,1
1,405nm,1.40,-2.40,3.25,1
1,405nm,1.40,-2.30,3.25,1
1,405nm,1.40,-2.20,3.24,1
1,405nm,1.40,-2.10,3.23,1
1,405nm,1.40,-2.00,3.23,1
1,405nm,1.40,-1.90,3.21,1
1,405nm,1.40,-1.80,3.19,1
1,405nm,1.40,-1.70,3.10,1
1,405nm,1.40,-1.60,2.96,1
1,405nm,1.40,-1.50,2.76,1
1,405nm,1.40,-1.40,2.53,1
1,405nm,1.40,-1.30,2.23,0
1,405nm,1.40,-1.20,1.95,0
1,405nm,1.40,-1.10,1.86,0
1,405nm,1.40,-1.00,2.22,0
1,405nm,1.40,-0.90,2.39,0
1,405nm,1.40,-0.80,2.28,0
1,405nm,1.40,-0.70,2.08,0
1,405nm,1.40,-0.60,1.85,0
1,405nm,1.40,-0.50,1.58,0
1,405nm,1.40,-0.40,1.46,0
1,405nm,1.40,-0.30,1.37,0
1,405nm,1.40,-0.20,1.34,0
1,405nm,1.40,-0.10,1.31,0
1,405nm,1.40,-0.00,1.30,0
1,405nm,1.40,0.10,1.29,0
1,405nm,1.40,0.20,1.28,0
1,405nm,1.40,0.30,1.28,0
1,405nm,1.40,0.40,1.27,0
1,405nm,1.40,0.50,1.27,0
1,405nm,1.40,0.60,1.27,0
1,405nm,1.40,0.70,1.26,0
1,405nm,1.40,0.80,1.25,0
1,405nm,1.40,0.90,1.25,0
1,405nm,1.40,1.00,1.26,0
1,405nm,1.40,1.10,1.27,0
1,405nm,1.40,1.20,1.30,0
1,405nm,1.40,1.30,1.31,0
1,405nm,1.40,1.40,1.35,0
1,405nm,1.40,1.50,1.41,0
1,405nm,1.40,1.60,1.46,0
1,405nm,1.40,1.70,1.60,0
1,405nm,1.40,1.80,1.84,0
1,405nm,1.40,1.90,2.13,0
1,405nm,1.40,2.00,2.32,0
1,405nm,1.40,2.10,2.42,0
1,405nm,1.40,2.20,2.36,0
1,405nm,1.40,2.30,2.14,0
1,405nm,1.40,2.40,2.12,0
1,405nm,1.50,-2.50,3.25,1
1,405nm,1.50,-2.40,3.25,1
1,405nm,1.50,-2.30,3.25,1
1,405nm,1.50,-2.20,3.25,1
1,405nm,1.50,-2.10,3.23,1
1,405nm,1.50,-2.00,3.23,1
1,405nm,1.50,-1.90,3.22,1
1,405nm,1.50,-1.80,3.20,1
1,405nm,1.50,-1.70,3.14,1
1,405nm,1.50,-1.60,3.02,1
1,405nm,1.50,-1.50,2.88,1
1,405nm,1.50,-1.40,2.65,1
1,405nm,1.50,-1.30,2.38,0
1,405nm,1.50,-1.20,2.04,0
1,405nm,1.50,-1.10,1.86,0
1,405nm,1.50,-1.00,2.06,0
1,405nm,1.50,-0.90,2.30,0
1,405nm,1.50,-0.80,2.34,0
1,405nm,1.50,-0.70,2.13,0
1,405nm,1.50,-0.60,1.90,0
1,405nm,1.50,-0.50,1.67,0
1,405nm,1.50,-0.40,1.48,0
1,405nm,1.50,-0.30,1.40,0
1,405nm,1.50,-0.20,1.33,0
1,405nm,1.50,-0.10,1.30,0
1,405nm,1.50,-0.00,1.29,0
1,405nm,1.50,0.10,1.28,0
1,405nm,1.50,0.20,1.28,0
1,405nm,1.50,0.30,1.27,0
1,405nm,1.50,0.40,1.27,0
1,405nm,1.50,0.50,1.26,0
1,405nm,1.50,0.60,1.26,0
1,405nm,1.50,0.70,1.25,0
1,405nm,1.50,0.80,1.25,0
1,405nm,1.50,0.90,1.25,0
1,405nm,1.50,1.00,1.26,0
1,405nm,1.50,1.10,1.28,0
1,405nm,1.50,1.20,1.31,0
1,405nm,1.50,1.30,1.33,0
1,405nm,1.50,1.40,1.38,0
1,405nm,1.50,1.50,1.48,0
1,405nm,1.50,1.60,1.53,0
1,405nm,1.50,1.70,1.76,0
1,405nm,1.50,1.80,2.00,0
1,405nm,1.50,1.90,2.25,0
1,405nm,1.50,2.00,2.40,0
1,405nm,1.50,2.10,2.42,0
1,405nm,1.50,2.20,2.30,0
1,405nm,1.50,2.30,2.06,0
1,405nm,1.50,2.40,2.06,0
1,405nm,1.60,-2.50,3.25,1
1,405nm,1.60,-2.40,3.25,1
1,405nm,1.60,-2.30,3.25,1
1,405nm,1.60,-2.20,3.25,1
1,405nm,1.60,-2.10,3.24,1
1,405nm,1.60,-2.00,3.23,1
1,405nm,1.60,-1.90,3.22,1
1,405nm,1.60,-1.80,3.21,1
1,405nm,1.60,-1.70,3.19,1
1,405nm,1.60,-1.60,3.10,1
1,405nm,1.60,-1.50,2.99,1
1,405nm,1.60,-1.40,2.82,1
1,405nm,1.60,-1.30,2.60,1
1,405nm,1.60,-1.20,2.21,0
1,405nm,1.60,-1.10,1.91,0
1,405nm,1.60,-1.00,1.78,0
1,405nm,1.60,-0.90,2.07,0
1,405nm,1.60,-0.80,2.25,0
1,405nm,1.60,-0.70,2.25,0
1,405nm,1.60,-0.60,2.06,0
1,405nm,1.60,-0.50,1.80,0
1,405nm,1.60,-0.40,1.63,0
1,405nm,1.60,-0.30,1.45,0
1,405nm,1.60,-0.20,1.35,0
1,405nm,1.60,-0.10,1.31,0
1,405nm,1.60,-0.00,1.29,0
1,405nm,1.60,0.10,1.28,0
1,405nm,1.60,0.20,1.27,0
1,405nm,1.60,0.30,1.27,0
1,405nm,1.60,0.40,1.26,0
1,405nm,1.60,0.50,1.26,0
1,405nm,1.60,0.60,1.26,0
1,405nm,1.60,0.70,1.26,0
1,405nm,1.60,0.80,1.26,0
1,405nm,1.60,0.90,1.27,0
1,405nm,1.60,1.00,1.27,0
1,405nm,1.60,1.10,1.30,0
1,405nm,1.60,1.20,1.33,0
1,405nm,1.60,1.30,1.39,0
1,405nm,1.60,1.40,1.49,0
1,405nm,1.60,1.50,1.63,0
1,405nm,1.60,1.60,1.79,0
1,405nm,1.60,1.70,1.96,0
1,405nm,1.60,1.80,2.24,0
1,405nm,1.60,1.90,2.37,0
1,405nm,1.60,2.00,2.41,0
1,405nm,1.60,2.10,2.30,0
1,405nm,1.60,2.20,2.06,0
1,405nm,1.60,2.30,1.94,0
1,405nm,1.60,2.40,2.19,0
1,405nm,1.70,-2.50,3.25,1
1,405nm,1.70,-2.40,3.25,1
1,405nm,1.70,-2.30,3.25,1
1,405nm,1.70,-2.20,3.25,1
1,405nm,1.70,-2.10,3.25,1
1,405nm,1.70,-2.00,3.24,1
1,405nm,1.70,-1.90,3.23,1
1,405nm,1.70,-1.80,3.22,1
1,405nm,1.70,-1.70,3.20,1
1,405nm,1.70,-1.60,3.16,1
1,405nm,1.70,-1.50,3.06,1
1,405nm,1.70,-1.40,2.96,1
1,405nm,1.70,-1.30,2.77,1
1,405nm,1.70,-1.20,2.42,1
1,405nm,1.70,-1.10,2.04,0
1,405nm,1.70,-1.00,1.77,0
1,405nm,1.70,-0.90,1.74,0
1,405nm,1.70,-0.80,2.05,0
1,405nm,1.70,-0.70,2.23,0
1,405nm,1.70,-0.60,2.21,0
1,405nm,1.70,-0.50,2.01,0
1,405nm,1.70,-0.40,1.80,0
1,405nm,1.70,-0.30,1.64,0
1,405nm,1.70,-0.20,1.50,0
1,405nm,1.70,-0.10,1.36,0
1,405nm,1.70,-0.00,1.34,0
1,405nm,1.70,0.10,1.30,0
1,405nm,1.70,0.20,1.28,0
1,405nm,1.70,0.30,1.29,0
1,405nm,1.70,0.40,1.29,0
1,405nm,1.70,0.50,1.28,0
1,405nm,1.70,0.60,1.27,0
1,405nm,1.70,0.70,1.28,0
1,405nm,1.70,0.80,1.28,0
1,405nm,1.70,0.90,1.29,0
1,405nm,1.70,1.00,1.32,0
1,405nm,1.70,1.10,1.37,0
1,405nm,1.70,1.20,1.47,0
1,405nm,1.70,1.30,1.58,0
1,405nm,1.70,1.40,1.75,0
1,405nm,1.70,1.50,1.94,0
1,405nm,1.70,1.60,2.09,0
1,405nm,1.70,1.70,2.25,0
1,405nm,1.70,1.80,2.35,0
1,405nm,1.70,1.90,2.32,0
1,405nm,1.70,2.00,2.17,0
1,405nm,1.70,2.10,1.90,0
1,405nm,1.70,2.20,1.85,0
1,405nm,1.70,2.30,2.08,0
1,405nm,1.70,2.40,2.44,0
1,405nm,1.80,-2.50,3.25,1
1,405nm,1.80,-2.40,3.25,1
1,405nm,1.80,-2.30,3.25,1
1,405nm,1.80,-2.20,3.25,1
1,405nm,1.80,-2.10,3.25,1
1,405nm,1.80,-2.00,3.24,1
1,405nm,1.80,-1.90,3.23,1
1,405nm,1.80,-1.80,3.23,1
1,405nm,1.80,-1.70,3.22,1
1,405nm,1.80,-1.60,3.20,1
1,405nm,1.80,-1.50,3.15,1
1,405nm,1.80,-1.40,3.06,1
1,405nm,1.80,-1.30,2.94,1
1,405nm,1.80,-1.20,2.72,1
1,405nm,1.80,-1.10,2.35,0
1,405nm,1.80,-1.00,1.95,0
1,405nm,1.80,-0.90,1.77,0
1,405nm,1.80,-0.80,1.68,0
1,405nm,1.80,-0.70,1.92,0
1,405nm,1.80,-0.60,2.15,0
1,405nm,1.80,-0.50,2.18,0
1,405nm,1.80,-0.40,2.03,0
1,405nm,1.80,-0.30,1.86,0
1,405nm,1.80,-0.20,1.70,0
1,405nm,1.80,-0.10,1.56,0
1,405nm,1.80,-0.00,1.47,0
1,405nm,1.80,0.10,1.36,0
1,405nm,1.80,0.20,1.35,0
1,405nm,1.80,0.30,1.33,0
1,405nm,1.80,0.40,1.31,0
1,405nm,1.80,0.50,1.31,0
1,405nm,1.80,0.60,1.31,0
1,405nm,1.80,0.70,1.31,0
1,405nm,1.80,0.80,1.33,0
1,405nm,1.80,0.90,1.35,0
1,405nm,1.80,1.00,1.42,0
1,405nm,1.80,1.10,1.63,0
1,405nm,1.80,1.20,1.72,0
1,405nm,1.80,1.30,1.87,0
1,405nm,1.80,1.40,2.02,0
1,405nm,1.80,1.50,2.16,0
1,405nm,1.80,1.60,2.28,0
1,405nm,1.80,1.70,2.32,0
1,405nm,1.80,1.80,2.25,0
1,405nm,1.80,1.90,2.04,0
1,405nm,1.80,2.00,1.79,0
1,405nm,1.80,2.10,1.76,0
1,405nm,1.80,2.20,2.02,0
1,405nm,1.80,2.30,2.36,0
1,405nm,1.80,2.40,2.64,1
1,405nm,1.90,-2.50,3.25,1
1,405nm,1.90,-2.40,3.25,1
1,405nm,1.90,-2.30,3.25,1
1,405nm,1.90,-2.20,3.25,1
1,405nm,1.90,-2.10,3.25,1
1,405nm,1.90,-2.00,3.25,1
1,405nm,1.90,-1.90,3.24,1
1,405nm,1.90,-1.80,3.23,1
1,405nm,1.90,-1.70,3.23,1
1,405nm,1.90,-1.60,3.22,1
1,405nm,1.90,-1.50,3.20,1
1,405nm,1.90,-1.40,3.14,1
1,405nm,1.90,-1.30,3.06,1
1,405nm,1.90,-1.20,2.93,1
1,405nm,1.90,-1.10,2.69,1
1,405nm,1.90,-1.00,2.35,0
1,405nm,1.90,-0.90,1.98,0
1,405nm,1.90,-0.80,1.77,0
1,405nm,1.90,-0.70,1.71,0
1,405nm,1.90,-0.60,1.68,0
1,405nm,1.90,-0.50,2.03,0
1,405nm,1.90,-0.40,2.12,0
1,405nm,1.90,-0.30,2.07,0
1,405nm,1.90,-0.20,2.03,0
1,405nm,1.90,-0.10,1.92,0
1,405nm,1.90,-0.00,1.76,0
1,405nm,1.90,0.10,1.65,0
1,405nm,1.90,0.20,1.53,0
1,405nm,1.90,0.30,1.51,0
1,405nm,1.90,0.40,1.44,0
1,405nm,1.90,0.50,1.38,0
1,405nm,1.90,0.60,1.38,0
1,405nm,1.90,0.70,1.38,0
1,405nm,1.90,0.80,1.41,0
1,405nm,1.90,0.90,1.53,0
1,405nm,1.90,1.00,1.65,0
1,405nm,1.90,1.10,1.86,0
1,405nm,1.90,1.20,1.97,0
1,405nm,1.90,1.30,2.12,0
1,405nm,1.90,1.40,2.21,0
1,405nm,1.90,1.50,2.31,0
1,405nm,1.90,1.60,2.28,0
1,405nm,1.90,1.70,2.14,0
1,405nm,1.90,1.80,1.85,0
1,405nm,1.90,1.90,1.71,0
1,405nm,1.90,2.00,1.70,0
1,405nm,1.90,2.10,1.94,0
1,405nm,1.90,2.20,2.33,0
1,405nm,1.90,2.30,2.62,1
1,405nm,1.90,2.40,2.83,1
1,405nm,2.00,-2.50,3.25,1
1,405nm,2.00,-2.40,3.25,1
1,405nm,2.00,-2.30,3.25,1
1,405nm,2.00,-2.20,3.25,1
1,405nm,2.00,-2.10,3.25,1
1,405nm,2.00,-2.00,3.25,1
1,405nm,2.00,-1.90,3.25,1
1,405nm,2.00,-1.80,3.24,1
1,405nm,2.00,-1.70,3.23,1
1,405nm,2.00,-1.60,3.23,1
1,405nm,2.00,-1.50,3.22,1
1,405nm,2.00,-1.40,3.20,1
1,405nm,2.00,-1.30,3.15,1
1,405nm,2.00,-1.20,3.08,1
1,405nm,2.00,-1.10,2.94,1
1,405nm,2.00,-1.00,2.72,1
1,405nm,2.00,-0.90,2.43,1
1,405nm,2.00,-0.80,2.03,0
1,405nm,2.00,-0.70,1.74,0
1,405nm,2.00,-0.60,1.62,0
1,405nm,2.00,-0.50,1.54,0
1,405nm,2.00,-0.40,1.78,0
1,405nm,2.00,-0.30,1.97,0
1,405nm,2.00,-0.20,2.04,0
1,405nm,2.00,-0.10,2.08,0
1,405nm,2.00,-0.00,2.00,0
1,405nm,2.00,0.10,1.99,0
1,405nm,2.00,0.20,1.87,0
1,405nm,2.00,0.30,1.77,0
1,405nm,2.00,0.40,1.72,0
1,405nm,2.00,0.50,1.68,0
1,405nm,2.00,0.60,1.63,0
1,405nm,2.00,0.70,1.67,0
1,405nm,2.00,0.80,1.73,0
1,405nm,2.00,0.90,1.83,0
1,405nm,2.00,1.00,2.00,0
1,405nm,2.00,1.10,2.09,0
1,405nm,2.00,1.20,2.15,0
1,405nm,2.00,1.30,2.21,0
1,405nm,2.00,1.40,2.22,0
1,405nm,2.00,1.50,2.16,0
1,405nm,2.00,1.60,1.94,0
1,405nm,2.00,1.70,1.71,0
1,405nm,2.00,1.80,1.60,0
1,405nm,2.00,1.90,1.68,0
1,405nm,2.00,2.00,1.97,0
1,405nm,2.00,2.10,2.36,0
1,405nm,2.00,2.20,2.64,1
1,405nm,2.00,2.30,2.85,1
1,405nm,2.00,2.40,2.99,1
1,405nm,2.10,-2.50,3.25,1
1,405nm,2.10,-2.40,3.25,1
1,405nm,2.10,-2.30,3.25,1
1,405nm,2.10,-2.20,3.25,1
1,405nm,2.10,-2.10,3.25,1
1,405nm,2.10,-2.00,3.25,1
1,405nm,2.10,-1.90,3.25,1
1,405nm,2.10,-1.80,3.24,1
1,405nm,2.10,-1.70,3.24,1
1,405nm,2.10,-1.60,3.23,1
1,405nm,2.10,-1.50,3.23,1
1,405nm,2.10,-1.40,3.22,1
1,405nm,2.10,-1.30,3.20,1
1,405nm,2.10,-1.20,3.15,1
1,405nm,2.10,-1.10,3.09,1
1,405nm,2.10,-1.00,2.99,1
1,405nm,2.10,-0.90,2.79,1
1,405nm,2.10,-0.80,2.49,1
1,405nm,2.10,-0.70,2.09,0
1,405nm,2.10,-0.60,1.78,0
1,405nm,2.10,-0.50,1.63,0
1,405nm,2.10,-0.40,1.57,0
1,405nm,2.10,-0.30,1.49,0
